id,berita,label
833,"In other words, USA’s reprimand to India’s trade practices does not connote an unfair deal with USA, but blames India for circumventing multilateral rules.First: the galloping trade deficit of USA due to China, despite USA’s repeated warning to reduce trade deficit.Bangladesh will pitch for a tough challenge to India’s garment exports to US.So will Vietnam, a major competitor to Indian garment industry, posing a big challenge to India in USA garment market.From these perspectives, stripping of export subsidy will not mark any major impact on India’s export of diamond to USA.",-1
834,"ByThe trade war is just heating up, and it seems like President Donald Trump is prepared to weather the economic storm.Economist Nouriel Roubini is one of these experts sounding the alarm on a trade war.In a trade war everybody is a loser,” he said.The economic nationalists will fight against the interference of the United Nations, World Trade Organization, or trade deals like the Trans-Pacific Partnership (TPP).You allow genuine free trade: you can trade with anyone you want, whether they’re within your borders or they’re in the other side of the world.",-1
835,"We find that markets in which Chinese imports take up a disproportionate amount of the domestic supply face the highest upside price risk to potential Section 301 tariff actions.Import exposureProducts on the list of tariff proposals face varying amounts of upside risk, depending on Chinese imports’ share of the domestic market.A market’s import exposure to Chinese products is what drives upside price risk.Bottom lineA market’s risk exposure to Section 301 tariff actions varies with the share of the domestic supply of which Chinese imports account.Markets that are more reliant on Chinese imports, such as electrical equipment and furniture, face large upside risk; meanwhile, others that rely less on Chinese imports, including pharmaceuticals and iron/steel, face little risk.",-1
836,"US-China trade war puts pressure on Vietnamese agricultural products20:47 25/07/2018The US-China trade war will force agricultural products from the world’s two most powerful economies to seek new markets which could lead to a flood of cheap products coming into Vietnam, putting considerable pressure on domestic farm produce.",-1
837,"Washington: Punishing US tariffs on Chinese imports took effect on Friday, the first shot in what Beijing called ""the largest trade war in economic history"" between the world's top two economies.Beijing vowed to take ""necessary countermeasures"" after the US imposed 25 percent duties on about $34 billion in Chinese machinery, electronics and high-tech equipment, including autos, computer hard drives and LEDs.""The $50-billion trade war will slow down China's GDP growth by 0.2 percentage points,"" Ma told Xinhua, China's official news agency.With only $130 billion in US imports to retaliate against, Beijing has said it will take ""qualitative"" and ""quantitative"" measures against the US, triggering fears it could cripple the operations of US multinationals in China.Chinese stocks actually rose after the announcement with the benchmark Shanghai Composite Index up nearly one percent and the broader Shenzhen index climbing more than one percent.On the streets of Beijing, there were some concerns that prices would rise due to the tariffs but also a determination to support the Beijing authorities in the trade war.""I will try my best to support domestic products.I just came here to buy water.",-1
838,"Germany's Daimler cut its 2018 profit forecast, and BMW said it was looking at ""strategic options"" because of a trade war between China and the United States, sparking fears of a wave of earnings downgrades in the auto industry.Other OEMs are also exposed to similar trends that Daimler cites in various degrees,"" Morgan Stanley analysts said.While the United States and China have not yet imposed new tariffs, Daimler said it expected them, and would not be able to recover the costs from customers.Daimler now sees EBIT at Mercedes-Benz Cars slightly below a year earlier, compared with previous guidance for a slight rise.Japanese and South Korean automakers for the most part do not ship vehicles made in the United States to China.",-1
839,"Mr. Trump said last month he's ready to hit all goods imported from China with tariffs.""China will file a lawsuit against this tariff measure under the WTO dispute settlement mechanism"", the statement said.China's state-run news agencies said the Chinese tariffs went into effect at 12:01pm Beijing time, as scheduled, according to Reuters.But the two are unlikely to come to an agreement, and reports suggests US President Trump remains committed to a trade war.CompTIA, a technology trade group, called the new USA tariffs on tech products ""irresponsible and misguided"".",-1
840,"A Chinese trade delegation has reportedly told Washington there may be no substantial negotiations to avert a trade war between the world's number one and two economies until after USA mid-term elections in November.Mr Trump has pushed aggressive trade actions to lower the USA trade deficit, which he equates with theft from Americans.The latest round in the trade war between the U.S. and China is underway.China said it will also file a legal challenge with the World Trade Organization (WTO) over the US' increase, which American officials say was a response to unfair trade practices by Beijing.President Trump has always been critical of China, and ordered an investigation into Chinese trade policies in August 2017.",-1
841,"For we already knew that US President Donald Trump knows nothing about the actual details of America's trade agreements, and cares even less.A senior Canadian government official says the USA and Canada have reached the basis of a free trade deal.New Trade Deal: USMCA Will Replace NAFTATrump also threatened to tax Canada's auto exports into the United States if it did not agree to America's demands.Canada had resisted American moves to remove the provision, keen to be able to challenge USA trade penalties.""It's a good day for Canada"", Canadian Prime Minister Justin Trudeau said.",-1
842,"U.S.-China trade war escalates as new tariffs kick inA worker inspects imported cars at a port in Qingdao, Shandong province, China.Photo credit: ReutersBEIJING/WASHINGTON -- The United States and China escalated their acrimonious trade war on Thursday, implementing punitive 25 percent tariffs on $16 billion worth of each other's goods, even as officials from both sides resumed talks in Washington.U.S. 'winning'Trump administration officials have been divided over how hard to press Beijing, but the White House appears to believe it is winning the trade war as China's economy slows and its stock markets tumble.Economists reckon that every $100 billion of imports hit by tariffs would reduce global trade by around 0.5 percent.Beijing rattledTrump's hard line has rattled Beijing and spurred rare criticism within the highest levels of China's ruling Communist Party over its handling of the trade war, sources have said.",-1
843,"In his push for what he calls a level playing field in dealing with China, President Trump slapped tariffs on $200 billion worth of imports and threatened more if Beijing retaliated.Secretary of State Mike Pompeo vows the United States will be victorious in any trade war with China, a day before the Trump administration's latest tariffs on Chinese imports go into effect.The latest tariffs and the threat didn't deter Beijing from launching retaliatory tariffs on American goods worth $60 billion.Trump has warned any retaliatory measures from China would force the U.S. to ""immediately pursue phase three"", which is tariffs on $267bn of additional imports.The Trump administration has also called on China to allow US companies greater access to Chinese markets and to cut its USA trade surplus.",-1
844,"Speaking to global business leaders at a development forum, Vice Premier Han Zheng appealed for cooperation to make economic globalization ""beneficial for all.""""A trade war serves the interests of none,"" Han said at the China Development Forum.Global financial markets have sunk on fears Chinese retaliation might prompt other governments to raise import barriers, depressing global trade.The annual forum, which brings together corporate leaders with Chinese economic officials, usually is used to showcase Beijing's plans.""Dialogue and maybe some adjustment in trade and trade policy can be in order,"" Fink told reporters on Saturday.",-1
845,"© 2018 FOCUS Information AgencyThe content published by Focus Information Agency and the technologies, used on its website, are protected by the Copyright and Neighbouring Rights Act.All the text, audio and video materials, photos, and graphics, published in the database, are property of Focus Information Agency, unless otherwise provided.The USERS and SUBSCRIBERS are under the obligation to use the materials from the database according to Focus Information Agency’s General Terms and Conditions as well as the applicable law of the Republic of Bulgaria.",-1
846,"The Washington Post: The U.S.-China trade war may kill the WTO.And that is a good thingPicture: AFPThe trade war erupting between the world’s two largest economies, China and the United States, may well spell the end of the World Trade Organization.He writes: “The U.S.-China trade tensions this year have bolstered protectionist forces in both countries that support a tit-for-tat trade war, posing a serious threat to China’s development.Since it started opening up its economy in 1978, China’s rise has been inextricably linked to globalization.For example, Yan writes, “Today, China’s foreign trade is more open than its financial institutions.",-1
847,"Trump’s Trade Wars Prompt Congressional PushbackU.S. President Donald Trump’s escalating trade war with China and other countries is beginning to prompt significant pushback from big business and even Republican lawmakers who fear that tariffs and other protectionist measures could impede the country’s strong economic growth.But they worry that in recent months, the administration’s trade policy is sparking a full-blown trade war, and does little to address the underlying problem.“The other side may have underestimated the strong resolve of President Trump,” said Peter Navarro, a senior White House trade advisor.The new measures are just the latest in a raft of aggressive measures taken by the Trump administration, including tariffs on washing machines, solar panels, steel, and aluminum.On Wednesday, the Senate Finance Committee will grill Commerce Secretary Wilbur Ross on the administration’s trade policies, with an eye on the avalanche of reprisals taken by countries around the world.",-1
848,"The last full-blown global trade war was sparked by the infamous Smoot-Hawley tariff of 1930.A trade war had begun.Trump's tariffs have raised fears of a trade war.Lukas Schulze/Getty ImagesIs a trade war “easy to win”?A trade war today would be much more damaging for the U.S. than the trade war of the 1930s, as exports today account for a greater proportion of U.S. gross domestic product than they did on the eve of Smoot-Hawley.",-1
849,"Apple (aapl) Chief Executive Officer Tim Cook will meet with President Donald Trump at the White House on Wednesday as the company looks to head off a brewing trade war between the U.S. and China.Last month, Cook told attendees at a conference in Beijing that he hoped that China and the U.S. could resolve their differences on trade.I’m going to encourage that calm heads prevail.”A trade war could place Apple in the Chinese government’s cross-hairs.A Communist Party newspaper last month listed the iPhone maker among the American companies that would be “most damaged” if a trade war erupted.The Apple chief was accompanied by Lisa Jackson, Apple’s vice president of environment and government affairs and the head of the Environmental Protection Agency under President Barack Obama.",-1
850,"The European Union is considering going straight to the source and negotiating with individual automakers to avoid a trade war with the United States, diplomats told the Financial Times.President Donald Trump has made it clear he prefers one-on-one negotiations to multilateral negotiations, however.Trump threatened last month to impose duties of 20% on cars coming from Europe.The EU in turn has threatened to impose tariffs on up to $300 billion in goods coming from the US if the plan moves forward.But any solution has to benefit all EU member countries, not just heavyweights in the auto section, like Germany.",-1
851,"President Trump raised the stakes in the U.S. trade war yet again yesterday by threatening to slap tariffs on more than $500 billion worth of imports from China.“I’m ready to go to 500,” the president declared in an interview with CNBC’s Joe Kernen.The White House says there are no plans for the two countries to discuss trade issues at this weekend’s meeting of G20 finance ministers in Argentina.Trump economic adviser Larry Kudlow this week laid blame for the stalemate on the Chinese president.This week brings a JP Morgan assessment, cited in this Financial Times editorial, suggesting Trump’s tariffs don’t pose significant risk for the global economy.",-1
852,"Administration officials and lawmakers have also discussed stepped-up trade promotion measures as a way to help farmers.Trump also has been under pressure from farm state lawmakers to back away from imposing tariffs.Perdue said last week that the aid plan wouldn’t be ready until the first week of September.“The president’s going to have to say more than ‘I like the farmers and I support the farmers,”’ he said.Stocks of farm equipment makers including Deere & Co. gained on reports of the planned announcement of aid to farmers.",-1
853,"China will survive its escalating trade conflict with the United States, the Chinese authorities have warned through state media.The two countries already impose mutual tariffs on some $34 billion worth of goods and the U.S. has prepared additional tariffs for another $16 billion worth, so the additional threatened tariffs would represent major escalations.The trade giants are in the midst of stop-and-go trade negotiations.China has complained to the World Trade Organization about the U.S. tariffs.Such disputes are common: the U.S. and China had a total of 32 on-going disputes last month, and the U.S. and EU had 52.",-1
854,"The company acknowledged the move “may ultimately result in increased costs for Microsoft,” and exempted suppliers with 50 or fewer employees.“We have long recognized that the health, well-being and diversity of our employees helps Microsoft succeed,” Dev Stahlkopf, general counsel at Microsoft, said in a blog post.Expect to hear more of this sort of thing in the years ahead.As discussed earlier this week, the big tech companies are under assault on multiple fronts—one of them being the degree to which they contribute to widening inequality.Much as companies like Walmart and Whole Foods changed environmental practices by putting pressure on their supply chains, the big tech companies now see an opportunity and an obligation to change labor practices and improve the lot of workers beyond their own payrolls.",-1
855,"If a trade war breaks out, American farmers are likely to pay a hefty price.In recent months the Trump administration has announced plans to impose tariffs on steel and aluminum from Canada, Mexico, and the EU, and on $50 billion or more in products from China.The four major trading partners—who purchased a combined $74.5 billion in U.S. agricultural goods in 2017—have vowed retaliatory tariffs of their own, including on U.S. ag exports.That could add to farmers’ woes: Thanks in large part to lower grain prices, U.S. net farm income has plunged by over 50% since 2013.A version of this article appears in the July 1, 2018 issue of Fortune with the headline “Much to Lose For U.S. Farmers”",-1
856,"Gary Herbert is expressing alarm at a potential trade war as a result of rising tariffs.Gary Herbert (@GovHerbert) June 1, 2018The governor is not alone in expressing fears about the impact of a trade war on the state’s jobs and the economy.Gary Herbert (@GovHerbert) June 1, 2018The governor has long been a proponent of diversified global trade.Herbert told FOX 13 that history recalled the last time a major trade war took place — with Utah playing a part.Gary Herbert (@GovHerbert) June 1, 2018The governor said he hoped the White House would reduce tariffs and focus on renegotiating trade deals instead.",-1
857,"Speaking to global business leaders at a development forum, Vice Premier Han Zheng appealed for cooperation to make economic globalization “beneficial for all.”“A trade war serves the interests of none,” Han said at the China Development Forum.Global financial markets have sunk on fears Chinese retaliation might prompt other governments to raise import barriers, depressing global trade.“Their cause must become our cause.”The annual forum, which brings together corporate leaders with Chinese economic officials, usually is used to showcase Beijing’s plans.It also was attended by China’s newly appointed central bank governor, Yi Gang, and other Chinese economic leaders.Washington accuses China of flooding global markets with unfairly low-priced steel and other goods and stealing or pressuring foreign companies to hand over technology.",-1
858,"""Mr. Secretary, just homing in on your comment that ‘we are not in a trade war.'If this is not a trade war, what does a trade war, in the administration's view, actually look like?Mnuchin said he never said this isn't the ""beginning"" of a trade war, prompting Lee to say, ""So it is the beginning of a trade war?""""There is the potential of a trade war,"" Mnuchin said.""Our objective is still not to be in a trade war with [China],"" Mnuchin said later in the interview.",-1
859,"Beijing's retaliatory tariffs on $60 billion in American goods were set to go into effect soon after the United States action, the finance ministry announced last week.The two sides had already slapped tariffs on $50 billion worth of each other's goods.Economists warned that a protracted bilateral dispute would eventually harm growth not just in the United States and China, but across the broader global economy.It leaves Beijing hitting $110 billion worth of U.S. goods, almost everything China buys from the United States.Trump earlier this month accused China of targeting rural voters who support his presidency by hitting agricultural goods.",-1
860,"Shares in big European carmakers have fallen after Germany's Daimler warned of lower earnings this year because of US-China trade tensions.Daimler says it now expects its 2018 earnings before interest and taxes to be slightly below last year's level.Beijing has said cars are among the $50 billion worth of United States products on which it will impose new tariffs of 25%.BMW, which has large factories in the United States, is also likely to be affected by the trade war.It is also being hit by a previously announced recall of Mercedes diesel vans and declining demand for Daimler buses in Latin America.",-1
861,"That scenario is only hypothetical, they said, but the results were significant: a 2 percent loss in growth in the first year for the United States, and a 3 percent drop in global trade.American officials say Chinese plans for state-led development of global competitors in robotics and other technologies violate its market-opening obligations and might erode USA industrial leadership.US regulators went ahead with a planned 10 percent tax on a $200 billion list of 5,745 Chinese imports including bicycles and furniture.The U.S. has imposed tariffs on 200 billion dollars of Chinese goods and China has retaliated with tariffs on 60 billion dollars of U.S. goods.On Monday, the Chinese government accused the Trump administration in a report of ""trade bullyism"" and of preaching ""economic hegemony"".",-1
862,"America v China: How trade wars become real warsThe world’s two largest economies are sliding towards confrontationGideon RachmanThe foundations of America’s relationship with China crumbled last week.On Sunday, China’s National People’s Congress rubber-stamped a constitutional change that would allow President Xi Jinping to rule for life.Mr Trump has claimed the world is laughing at America and that China has raped the US.The emergence of leaders such as Mr Trump and Mr Xi is a reflection of broader ideological shifts in both countries.Mr Trump was the loudest protectionist voice in the 2016 presidential field.",-1
863,"China’s Unity in the Face of a Trade WarBy Phillip OrchardThe U.S.-China trade war is in full swing, and it’s not going away anytime soon .Thus, the trade war is only going to get bigger from here.The trade war strikes at the heart of Beijing’s plans on this front.Rather, the trade war is likely to only reinforce Beijing’s sense that it needs to dramatically reduce its dependence on foreign technologies – and that the White House’s underlying goal with the trade war is to blunt China’s very rise.It’s hard to say how much the trade war will hurt this effort.",-1
864,"Continue playing Alibaba’s Jack Ma says U.S.-China trade deficit “not a problem” You may also like Watch again Alibaba’s Jack Ma says U.S.-China trade deficit “not a problem” You may also likeAlibaba founder Jack Ma said a China-US trade war could endanger his pledge to create 1 million US jobs, state media reported Tuesday, as China and the US lock horns over trade.The billionaire made the headline-grabbing promise to Donald Trump at Trump tower last year as Beijing worked to woo the newly elected president, known for his antagonistic views on China's economic policies.But as Washington and Beijing play chicken over trade, Ma said China's largest online shopping portal might not be able to deliver.""But, if there is no trade with China, there are also no million jobs,"" he added.Ma's firm has already had first-hand experience of the US's cooling enthusiasm towards China.",-1
865,"Trump himself has already undercut his national-security claim by exempting most major exporters of steel to the US.Is Trump really suggesting that the US would sacrifice national security for a better agreement on these minor irritants in US-Canadian trade?Recall that, by the time Trump began talking about his border wall, immigration from Mexico had already dwindled to near zero.Even if Trump had no economists advising him, he would have to realise that what matters is the multilateral trade deficit, not bilateral trade deficits with any one country.Predictably, China has answered Trump’s tariffs by threatening to respond to their imposition with tariffs of its own.",-1
866,"CHARLESTON, United States: The sparkling new Boeing 787s bound for China Southern Airlines and Air China are waiting to be delivered, but the prospect of a trade war could make for a less rosy future.At this Boeing manufacturing plant in Charleston, South Carolina — which President Donald Trump visited a year ago to cries of “God Bless Boeing” — the trade battle he unleashed with Beijing last week is far off.“Unfortunately, Boeing makes an easy target for anyone wishing to retaliate against the new US trade measures,” Richard Aboulafia, vice-president of analysis at Teal Group, told AFP.Boeing hit by ransomware attackBoeing Co. has been hit by the WannaCry computer virus, the Seattle Times reported.Among the production lines potentially affected are those of the 777 wide-body and Boeing’s 787 Dreamliner final assembly in North Charleston, South Carolina.",-1
867,"The tariffs, to take effect on Monday, were announced late on Sunday by China’s finance ministry and matched a list of potential tariffs on up to $3 billion in US goods published by China on March 23.China’s Ministry of Commerce said it was suspending its obligations to the World Trade Organization (WTO) to reduce tariffs on 120 US goods, including fruit and ethanol.The tariffs on those products will be raised by an extra 15 per cent.US President Donald Trump is separately preparing to impose tariffs of more than $50 billion on Chinese goods intended to punish Beijing over US accusations that China systematically misappropriated American intellectual property - allegations Beijing denies.China has repeatedly promised to open its economy further, but many foreign companies continue to complain of unfair treatment.",-1
868,"Speaking to global business leaders at a development forum, Vice Premier Han Zheng appealed for cooperation to make economic globalisation “beneficial for all.”“A trade war serves the interests of none,” said Han at the China Development Forum.Global financial markets have sunk on fears Chinese retaliation might prompt other governments to raise import barriers, depressing global trade.“Their cause must become our cause.”The annual forum, which brings together corporate leaders with Chinese economic officials, usually is used to showcase Beijing’s plans.It also was attended by China’s newly appointed central bank governor, Yi Gang, and other Chinese economic leaders.China is fully aware that economic globalisation is “irreversible,” said Han, adding that unilaterism and trade protectionism served nobody’s interests.",-1
869,"BEIJINGChina announced Tuesday temporary anti-dumping measures on US sorghum, potentially hitting US growers and exacerbating the brewing trade war between Beijing and Washington.China’s Ministry of Commerce said that starting Wednesday, US growers will be required to put down a 178.6 per cent deposit after an investigation found US subsidies were hurting Chinese growers.The sorghum measure was the result of a two-month investigation that concluded US sorghum was being dumped on the Chinese market.The Chinese Ministry of Commerce said US sorghum exports to China rose from 317,000 tonnes in 2013 to 4.76 million tonnes in 2017, while price of the exported sorghum fell in 31 per cent — harming Chinese farmers.In China, sorghum is used in animal feed and also in the production of a popular type of Chinese liquor.",-1
870,"New YorkInvestors in technology shares are concerned that the industry could be the next victim of the Trump administration’s increasingly combative stance toward global trade partners.Those warnings are now sounding more ominous to investors concerned about a trade war between the world’s two biggest economies.China is the largest market for the chip industry and if it were to retaliate some US companies may suffer.The move over the past two days is worse than the broader market sell-off of about 2 per cent, reflecting the concern about a Trump tech crackdown.Other chip stocks with significant China exposure include Qualcomm Inc, Micron Technology Inc, Intel Corp and Advanced Micro Devices Inc.",-1
871,"Hong Kong: Asian markets plunged Friday following a sell-off in New York as Donald Trump sparked fresh trade war fears by imposing huge tariffs on Chinese imports and Beijing unveiled countermeasures against US goods.China responded immediately to the latest volley from Washington by releasing a list of potential tariffs on $3 billion worth of US goods, from meat to fruits and wine, warning that it was “not afraid of a trade war”.Wall Street was sent spiralling by the news with all three main indexes shedding between 2.4 per cent and 2.9 per cent.Hong Kong collapsed 3.4 per cent and Shanghai lost three per cent, while Sydney sank two per cent.The effects are likely to be felt more strongly in the US and increase in both consumer and producer prices.",-1
872,"The world’s two biggest economies — and the US in particular — seem to have forgotten that, and now the world is on the verge of a global trade war.Now, China has retaliated against the steel tariffs, placing its own 25 per cent tariffs on US goods.The world’s two largest economies should have found a way to cooperate, and failing that, taken their claims to the World Trade Organisation.China, at least, is showing restraint and appears to want to avoid a greater conflagration.There is still time to prevent a further degradation of the situation and return to political norms that govern international trade.",-1
873,"In January, Trump imposed tariffs on imports of washing machines and solar panels.Example, when we are down $100 billion [Dh367 billion] with a certain country and they get cute, don’t trade anymore — we win big.Even if we can avert an outright war, we have a good idea of what the results will be.Some steel jobs may be saved, but it will cost consumers more, and perhaps cost jobs elsewhere.From where Trump stands, imposing the tariffs is an end in itself.",-1
874,"A pair of USA warships sailed through the Taiwan Strait on Monday, a welcome show of support for America's friends in Taiwan and the right to open navigation in global waters.The Arleigh Burke-class destroyer USS Curtis Wilbur and Ticonderoga-class cruiser USS Antietam traversed the strait Monday, US Pacific Fleet confirmed to Business Insider.""The Secretary reassured Minister Wei that we haven't changed our Taiwan policy, our one China policy"", Randall Schriver, a USA assistant secretary of defence who helps guide Pentagon policy in Asia, told reporters traveling with Mattis.China has also alarmed Taiwan by ramping up military exercises this year, including flying bombers and other military aircraft around the island and sending its aircraft carrier through the narrow Taiwan Strait separating it from Taiwan.It has carried out numerous military exercises in the Taiwan Strait, and persuaded several nations to switch diplomatic relations from Taiwan to China.",-1
875,"In a meeting outside Manhattan, Kansas, Republican and U.S. Senate Agriculture Committee Chairman Pat Roberts said a bipartisan farm bill looks within reach by the middle of June.Meantime, lawmakers in Washington are squabbling over how to craft a farm bill.“We can do some good things in the farm bill with regard to SNAP (the Supplemental Nutrional Assistance Program) without doing any damage to the program.”Negotiations over the farm bill — about 80 percent of it is SNAP; other major things include commodity supports and conservation efforts — often are a slog.The current farm bill expires Sept. 30.The Senate has yet to offer its version of the farm bill, though a North Dakota senator has said they’ll start working on the bill in committee next week.",-1
876,"— A trade war between the US and China will spell “disaster” for the entire world economy, Chinese Commerce Minister Zhong Shan has warned, after Donald Trump signed orders greenlighting stiff tariffs on imported aluminum and steel.**Map showing locations of China and USA | Canuckguy et al., amended by en:User:Bazonka, The original uploader was Bazonka at English Wikipedia – Transferred from en.wikipedia to Commons.Image based on File:BlankMap-World6, compact.svg | Creative Commons Attribution-Share Alike 3.0 Unported license.“There are no winners in a trade war,” minister Zhong Shan said on Sunday, warning that a trade war between the two economic superpowers will leave the global economy in ruins.“It will only bring disaster to China and the United States and the world,” Zhong stated, in the wake of Donald Trump’s decision to impose a 25 percent import duty on[...][Published in NonProfitBlogs - Read the original article]",-1
877,"Estimating risk of rising economic nationalism, the kind promoted by Donald Trump, the bank warned of ‘severe consequences’ for trade and growthA worldwide escalation of the trade tensions between the US and its major trading partners would have consequences for global trade equivalent to the 2008 financial crisis, the World Bank has warned.Using conservative estimates to assess the risks to the world economy from rising economic nationalism of the kind promoted by Donald Trump, the Washington-based organisation warned of “severe consequences” for world trade and economic growth, with the harshest impact reserved for developing nations.",-1
878,"By Martin KhorPENANG, Malaysia, Jul 24 2018 (IPS)The escalating trade war initiated by United States President Donald Trump is a major threat to world trade and the global economy.The developing countries will be among those most affected.The trade war is a very dangerous game that will engulf the whole world if it is prolonged.The country most directly affected by the US trade attack is China.Many developing countries are among the most vulnerable to a trade war.",-1
879,"President Trump has threatened to escalate his trade war with China once again, asking the Commerce Department to consider a new 25% tariff on $200 billion in annual imports from China.USA trade representatives are trying to re-engage China in trade talks to de-escalate tensions between the two countries.The US has already imposed 25pc tariffs on $34b worth of Chinese imports, with another $16b to be targeted in coming weeks.Urging cooler heads in Washington to prevail, Mr Wang made the case that United States tariffs would hurt its own consumers and businesses, given how globalised trade is today.US Fed holds steady on rates with economy growing 'strong'The economy is riding a tailwind from tax cuts and higher federal spending, though a trade war threatens to dent growth.",-1
880,"With Anti-China Protectionism, the Left Is Aiding Trump’s Xenophobic AgendaU.S. President Donald Trump speaks during a retreat with Republican lawmakers at Camp David in Thurmont, Maryland, January 6, 2018.Anti-Chinese racial profiling on the riseThese political efforts to hedge against China are fueling anti-Chinese racism within the United States.Chinese workers have been striking in large numbers , including in Walmart retail stores and in factories supplying the Walmart supply chain .The high tide of outsourcing took place in the 1980s, when many manufacturing jobs moved from cities in the northern United States to places such as Mexico, Taiwan, and other parts or the United States with weaker unions and lower wages.To try to fight them just within the United States is like trying to defeat a hydra by fighting just one of its heads.",-1
881,"European shares have moved lower in afternoon trade Wednesday, as investors get jittery ahead of the US Fed’s rate announcement later.Sentiment has also been hit by a proposal by the European Commission to adopt an interim, digital turnover tax system.The timing of the proposal could fan the flames of trade war tensions stemming from President Trump’s actions and comments.Trade war fears escalate?Meanwhile, a report by the Wall Street Journal suggests that China is preparing to hit back with its own US-focused import taxes.",-1
882,"The UK benchmark index has climbed marginally higher in today’s session, with investors shrugging off worries about a trade war which weighed on market sentiment last week.In individual movers, Smurfit Kappa (LON:SKG) has fallen to the bottom of the FTSE 100 leaderboard after rejecting an improved bid by International Paper.FTSE 100 starts recoveryAs of 12:09 BST, the Footsie had added 31.43 points to stand 0.45 percent higher at 6,953.37, recovering some of the ground lost last week when the blue-chip index was pressured by a Fed rate hike, as well as worries over a trade war between the US and China.Smurfit Kappa is currently 4.05 percent down at 2,934.00p.The FTSE 100 was 0.51 percent up at 6,957.45 points as of 12:21 GMT on Monday, 26 March 2018.",-1
883,"Chinese officials said Beijing was not actively pursuing a large trade surplus but is ready to respond to USA import controls.China does not want a trade war, but it will respond in event of a rise in tariffs that harm its interests.Furthermore, $1 billion would represent only 0.3 percent of the United States goods and services deficit with China in 2016.""The bigger picture is that while China's trade surplus with most of the world has declined during the past year thanks to the stronger Chinese demand for commodities, its surplus with the USA has continued to expand"".With the probe into China, known as a Section 301 action, United States officials are also considering a more targeted approach that would seek to rein in Chinese investments, the people said.",-1
884,"""I expect that Canada and Mexico will take action to prevent transshipment of steel articles through Canada and Mexico to the United States"", he wrote.The European Union is among them, and that would cover British exports of steel for the time being.In a speech in the U.S. on Sunday, Mr Trump lashed out at the European Union, saying they erected ""horrific"" trade barriers based on environmental and other regulations.But if the negotiations do not proceed smoothly, the U.S.' trade actions might send shockwaves throughout the global economy.The EU has been talking with partners about a legal challenge at the World Trade Organization to Trump's plan.",-1
885,"On Friday, the White House confirmed it will impose a 25% tariff on $34 billion worth of Chinese goods.In a statement Friday, he said trade with China ""has been very unfair, for a very long time"".USA trade representative Ambassador Robert Lighthizer said: ""China's government is aggressively working to undermine America's high-tech industries and our economic leadership through unfair trade practices and industrial policies like Made in China 2025"".The prospect of a U.S.China said Friday it is retaliating against USA tariffs by imposing penalties on the same scale against the United States.The Chinese tariffs announcement caused the United States dollar to lose ground to the Japanese yen, the Euro, and the British pound sterling.",-1
886,"We expect that this is just the beginning of the trade war.The trade war may have just started, but China has already been making moves in the soybean world as US shipments originally destined for the nation have been canceled or rerouted.Asia is bracing for the opening salvo in a tit-for-tat trade battle, with the United States imposing 25 percent tariffs on $US34b ($NZ50b) of Chinese goods today.Trump has vowed for years to tackle Chinese trade practices, accusing Beijing of stealing US intellectual property and slammed the $375 billion USA trade deficit with the country.""The impact on the United States political environment is, however, likely to be far greater"", he said.",-1
887,"Ms Lagarde's presentation came shortly after Mr Mnuchin said there was no ""macro"" effect yet on the United States economy.But he said there have been microeconomic effects on individual businesses, adding that the administration was closely monitoring these and looking at ways to help US farmers hurt by retaliatory tariffs.Both responded with retaliatory tariffs in an escalating trade conflict that has shaken markets and threatens global growth.And in a television interview aired last week, Trump threatened to impose duties on the entire $500 billion of goods the United States imports from China.It was not alone at the complaint to the organization, as Trump's levies also targeted Canada and China, who has always been protesting what it called U.S. unilateralism referring to United States protectionist policies.",-1
888,"U.S. Commerce Secretary Wilbur Ross said the administration needs to take this action in order to force China to end their unfair trade practices.Last month, the US proposed 10 percent tariffs on another $200 billion in Chinese products - from parachutes to sardines - in response to China's retaliation.US trade representatives are trying to re-engage China in trade talks to de-escalate tensions between the two countries.Administration officials are exploring an additional $200 billion of goods on which tariffs might be imposed.Trump had said he would implement the $200 billion round as punishment for China's retaliation against the initial tariffs aimed at forcing change in China's joint venture, technology transfer and other trade-related policies.",-1
889,"Finance ministers and central bankers from the 20 leading industrial and developing countries are meeting in Argentina at a summit that has been eclipsed by growing concerns over the potential of a global trade war following US President Donald Trump's decision to slap import tariffs on steel and aluminum.G-20 officials are also discussing issues including infrastructure development and the technology behind cryptocurrencies during the two-day meeting that began Monday in the Argentine capital.Trump's tariffs - of 25 per cent on imported steel and 10 per cent on aluminum imports - enter into force this week.The European Union's top trade official said on Monday that the EU should be excluded as a whole from the tariffs.The tariffs and the EU threat to retaliate with counter measures have escalated the risk of a trade war, in which nations try to punish each other by hiking taxes on goods.",-1
890,"Donald Trump's threatened global trade war is not a matter of mere academic interest for Jamaica, beyond the fact that such fights are never good for anyone, including the bystanders.For aluminium, China ranks number five as an exporter to the US, coming after the United Arab Emirates.Implicit in Mr Trump's protectionism is the increasing of costs not only in his home market, but in other countries, too, whose companies have a diminished space with which to change.For, if aluminium from China and Russia will face higher import duties in the United States, sourcing a semi-finished commodity from Jamaica for that product may well be questionable.If the Holness administration thought that Mr Trump's steel and aluminium tantrum was merely trampling among elephants, they had better think again.",-1
